state,yr,qtr,index_nsa,index_sa,Warning
VT,2013,3,212.45,209.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2013,4,206.26,209.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,1,200.62,202.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,2,212.19,211.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,3,213.54,210.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2014,4,203.83,207.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,1,204.90,207.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,2,216.44,215.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,3,220.44,217.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2015,4,210.16,213.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,1,207.02,209.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,2,215.64,214.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,3,220.65,218.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2016,4,215.81,218.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,1,223.56,226.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,2,224.11,222.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,3,224.36,222.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2017,4,231.13,234.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT,2018,1,229.79,232.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA,1991,1,100.00,100.00,
WA,1991,2,101.72,100.82,
WA,1991,3,101.99,100.71,
WA,1991,4,103.73,102.96,
WA,1992,1,103.94,103.94,
WA,1992,2,105.48,104.52,
WA,1992,3,107.73,106.38,
WA,1992,4,108.30,107.54,
WA,1993,1,108.44,108.43,
WA,1993,2,110.85,109.78,
WA,1993,3,113.03,111.62,
WA,1993,4,114.10,113.40,
WA,1994,1,115.17,115.13,
WA,1994,2,118.28,117.05,
WA,1994,3,119.47,117.96,
WA,1994,4,119.41,118.82,
WA,1995,1,120.28,120.20,
WA,1995,2,120.25,118.89,
WA,1995,3,120.99,119.48,
WA,1995,4,120.64,120.19,
WA,1996,1,121.01,120.87,
WA,1996,2,123.24,121.73,
WA,1996,3,124.00,122.52,
WA,1996,4,123.45,123.09,
WA,1997,1,124.57,124.33,
WA,1997,2,127.53,125.90,
WA,1997,3,130.01,128.55,
WA,1997,4,130.20,129.88,
WA,1998,1,132.85,132.47,
WA,1998,2,137.19,135.45,
WA,1998,3,138.54,137.06,
WA,1998,4,139.87,139.56,
WA,1999,1,141.84,141.29,
WA,1999,2,145.56,143.76,
WA,1999,3,146.81,145.32,
WA,1999,4,148.18,147.83,
WA,2000,1,150.48,149.79,
WA,2000,2,152.56,150.75,
WA,2000,3,154.10,152.57,
WA,2000,4,155.02,154.61,
WA,2001,1,157.66,156.90,
WA,2001,2,160.08,158.24,
WA,2001,3,162.19,160.57,
WA,2001,4,162.40,161.91,
WA,2002,1,165.22,164.50,
WA,2002,2,168.58,166.69,
WA,2002,3,169.68,167.86,
WA,2002,4,171.97,171.44,
WA,2003,1,174.14,173.56,
WA,2003,2,178.00,175.94,
WA,2003,3,181.60,179.53,
WA,2003,4,184.54,183.98,
WA,2004,1,189.72,189.30,
WA,2004,2,197.40,195.05,
WA,2004,3,202.53,200.03,
WA,2004,4,208.09,207.52,
WA,2005,1,214.22,213.97,
WA,2005,2,226.48,223.65,
WA,2005,3,237.60,234.50,
WA,2005,4,243.11,242.52,
WA,2006,1,251.29,251.19,
WA,2006,2,262.48,259.12,
WA,2006,3,268.52,264.83,
WA,2006,4,271.04,270.47,
WA,2007,1,277.44,277.55,
WA,2007,2,281.91,278.14,
WA,2007,3,283.44,279.45,
WA,2007,4,277.85,277.32,
WA,2008,1,271.67,271.94,
WA,2008,2,271.06,267.37,
WA,2008,3,264.12,260.23,
WA,2008,4,250.57,250.12,
WA,2009,1,248.65,249.18,
WA,2009,2,243.80,240.29,
WA,2009,3,239.17,235.54,
WA,2009,4,235.81,235.39,
WA,2010,1,232.86,233.68,
WA,2010,2,234.27,230.70,
WA,2010,3,229.81,226.15,
WA,2010,4,220.17,219.83,
WA,2011,1,212.83,213.94,
WA,2011,2,211.20,207.71,
WA,2011,3,209.17,205.71,
WA,2011,4,203.40,203.23,
WA,2012,1,203.39,204.68,
WA,2012,2,213.21,209.42,
WA,2012,3,216.89,213.22,
WA,2012,4,219.81,219.78,
WA,2013,1,222.00,223.58,
WA,2013,2,231.58,227.11,
WA,2013,3,239.70,235.74,
WA,2013,4,233.79,233.93,
WA,2014,1,236.18,237.88,
WA,2014,2,247.29,242.15,
WA,2014,3,250.39,246.52,
WA,2014,4,250.16,250.49,
WA,2015,1,255.62,257.31,
WA,2015,2,269.77,263.83,
WA,2015,3,273.98,270.08,
WA,2015,4,278.32,278.91,
WA,2016,1,283.64,285.19,
WA,2016,2,298.11,291.31,
WA,2016,3,303.45,299.51,
WA,2016,4,306.39,307.21,
WA,2017,1,314.80,316.18,
WA,2017,2,334.61,326.81,
WA,2017,3,338.60,334.54,
WA,2017,4,343.17,344.17,
WA,2018,1,356.17,357.49,
WI,1991,1,100.00,100.00,
WI,1991,2,101.79,101.08,
WI,1991,3,103.54,102.58,
WI,1991,4,103.88,103.71,
WI,1992,1,105.33,105.33,
WI,1992,2,108.63,107.86,
WI,1992,3,110.11,109.09,
WI,1992,4,111.68,111.48,
WI,1993,1,113.54,113.58,
WI,1993,2,116.47,115.62,
WI,1993,3,119.23,118.16,
WI,1993,4,120.87,120.63,
WI,1994,1,123.13,123.19,
WI,1994,2,126.09,125.16,
WI,1994,3,127.36,126.20,
WI,1994,4,128.20,127.93,
WI,1995,1,128.97,129.10,
WI,1995,2,131.30,130.31,
WI,1995,3,133.09,131.85,
WI,1995,4,133.62,133.33,
WI,1996,1,134.04,134.23,
WI,1996,2,137.29,136.25,
WI,1996,3,137.90,136.56,
WI,1996,4,137.79,137.51,
WI,1997,1,138.49,138.74,
WI,1997,2,140.73,139.65,
WI,1997,3,142.80,141.35,
WI,1997,4,142.41,142.14,
WI,1998,1,143.14,143.43,
WI,1998,2,146.42,145.30,
WI,1998,3,148.65,147.09,
WI,1998,4,149.34,149.07,
WI,1999,1,150.40,150.72,
WI,1999,2,154.73,153.56,
WI,1999,3,156.70,155.03,
WI,1999,4,157.65,157.35,
WI,2000,1,160.00,160.36,
WI,2000,2,163.53,162.32,
WI,2000,3,166.26,164.48,
WI,2000,4,166.77,166.41,
WI,2001,1,168.56,168.97,
WI,2001,2,172.60,171.37,
WI,2001,3,175.22,173.30,
WI,2001,4,176.37,175.95,
WI,2002,1,177.29,177.77,
WI,2002,2,181.49,180.20,
WI,2002,3,185.77,183.70,
WI,2002,4,186.76,186.31,
WI,2003,1,188.47,189.05,
WI,2003,2,193.06,191.66,
WI,2003,3,196.82,194.55,
WI,2003,4,199.12,198.71,
WI,2004,1,201.50,202.20,
WI,2004,2,206.40,204.75,
WI,2004,3,211.48,209.01,
WI,2004,4,212.62,212.34,
WI,2005,1,212.39,213.16,
WI,2005,2,219.66,217.72,
WI,2005,3,222.90,220.28,
WI,2005,4,222.49,222.38,
WI,2006,1,223.55,224.40,
WI,2006,2,227.20,224.97,
WI,2006,3,228.28,225.66,
WI,2006,4,225.82,225.75,
WI,2007,1,225.22,226.19,
WI,2007,2,229.38,226.98,
WI,2007,3,228.19,225.60,
WI,2007,4,223.60,223.43,
WI,2008,1,221.52,222.74,
WI,2008,2,222.21,219.79,
WI,2008,3,219.71,217.15,
WI,2008,4,214.63,214.28,
WI,2009,1,216.34,217.90,
WI,2009,2,215.37,213.04,
WI,2009,3,212.44,209.72,
WI,2009,4,209.11,208.61,
WI,2010,1,203.96,205.86,
WI,2010,2,207.51,205.24,
WI,2010,3,206.50,203.56,
WI,2010,4,204.96,204.41,
WI,2011,1,194.46,196.66,
WI,2011,2,197.88,195.61,
WI,2011,3,199.18,196.08,
WI,2011,4,196.64,196.20,
WI,2012,1,193.71,196.17,
WI,2012,2,198.28,195.82,
WI,2012,3,200.46,197.21,
WI,2012,4,197.31,197.07,
WI,2013,1,196.62,199.16,
WI,2013,2,205.88,203.11,
WI,2013,3,208.62,205.28,
WI,2013,4,205.94,205.96,
WI,2014,1,203.06,205.53,
WI,2014,2,211.80,208.73,
WI,2014,3,213.33,210.06,
WI,2014,4,212.86,213.14,
WI,2015,1,213.65,216.01,
WI,2015,2,220.10,216.73,
WI,2015,3,221.59,218.35,
WI,2015,4,221.52,222.09,
WI,2016,1,222.93,225.07,
WI,2016,2,231.63,228.03,
WI,2016,3,234.03,230.69,
WI,2016,4,234.02,234.87,
WI,2017,1,236.34,238.33,
WI,2017,2,246.29,242.49,
WI,2017,3,249.98,246.38,
WI,2017,4,246.90,248.03,
WI,2018,1,252.19,254.11,
WV,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,2,100.90,100.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,3,100.36,100.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1991,4,102.81,103.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,1,103.30,103.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,2,107.66,106.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,3,106.49,106.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1992,4,106.43,107.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,1,108.38,108.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,2,112.23,111.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,3,114.23,113.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1993,4,112.73,113.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,1,116.72,116.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,2,118.16,117.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,3,119.72,119.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1994,4,119.98,120.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,1,123.85,124.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,2,122.37,121.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,3,125.50,125.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1995,4,125.01,126.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,1,126.80,127.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,2,126.81,125.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,3,129.97,129.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1996,4,125.56,126.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,1,127.08,127.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,2,131.22,130.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,3,129.69,129.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1997,4,129.79,130.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,1,129.83,130.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,2,134.69,133.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,3,132.75,132.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1998,4,133.76,134.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,1,134.02,134.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,2,136.50,135.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,3,136.92,136.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,1999,4,136.07,136.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,1,136.11,136.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,2,139.18,137.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,3,138.58,138.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2000,4,137.26,137.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,1,140.34,140.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,2,139.36,138.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,3,141.20,140.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2001,4,141.49,142.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,1,144.56,145.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,2,147.00,145.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,3,146.84,146.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2002,4,148.96,149.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,1,151.06,151.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,2,154.64,153.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,3,154.48,153.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2003,4,155.48,156.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,1,159.73,160.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,2,162.87,161.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,3,167.04,166.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2004,4,169.88,170.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,1,170.24,170.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,2,176.17,175.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,3,179.73,179.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2005,4,180.43,181.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,1,182.80,183.39,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,2,185.77,185.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,3,187.84,186.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2006,4,185.91,186.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,1,190.63,191.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,2,191.36,190.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,3,194.67,193.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,4,192.00,192.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,1,189.94,190.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,2,193.27,193.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,3,190.21,188.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,4,189.80,190.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,1,183.44,183.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,2,191.09,191.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,3,187.26,185.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,4,185.09,185.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,1,184.74,185.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,2,187.50,187.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,3,190.54,189.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,4,187.56,187.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,1,184.34,185.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,2,181.69,181.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,3,187.10,185.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,4,184.94,184.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,1,189.98,191.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,2,187.91,187.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,3,190.85,189.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,4,196.24,195.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,1,192.25,194.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
